latitude,longitude,acq_time_npt,date,temperature,humidity,windspeed,pressure,cloudcover,precipitation,non_fire
27.2823,84.7263,14:03,2024-04-08,33.4,20.0,9.5,978.7,62.9,1.7,0
27.2809,84.7153,14:03,2024-04-08,33.5,20.0,9.5,981.4,58.4,1.7,0
27.3097,84.7376,14:03,2024-04-08,33.3,20.0,9.5,977.5,46.5,1.7,0
27.4968,86.1094,14:03,2024-04-08,28.3,51.7,2.4,1014.0,40.3,6.9,0
27.3326,84.7678,14:03,2024-04-08,32.4,21.0,11.9,973.2,69.6,1.5,0
27.3592,84.752,14:03,2024-04-08,32.2,21.0,12.5,969.7,56.3,1.2,0
27.4226,84.611,14:03,2024-04-08,31.6,21.0,10.0,952.1,83.3,3.2,0
27.469,84.603,14:03,2024-04-08,30.8,18.0,9.4,932.6,66.2,1.8,0
27.5138,84.7485,14:03,2024-04-08,32.8,22.0,8.7,966.5,47.3,1.4,0
27.4896,84.5596,14:03,2024-04-08,31.6,22.0,8.7,946.6,86.0,0.8,0
27.4882,84.5486,14:03,2024-04-08,31.6,22.0,8.7,946.5,43.9,0.8,0
27.7236,86.2181,14:03,2024-04-08,21.1,31.0,3.7,827.0,87.6,8.6,0
27.7177,86.168,14:03,2024-04-08,22.9,32.0,3.7,854.1,53.2,8.6,0
27.6785,85.8407,14:03,2024-04-08,23.6,14.0,14.3,819.1,80.6,4.8,0
27.677,85.8279,14:03,2024-04-08,20.8,20.0,8.5,796.7,58.4,2.2,0
27.529,84.6439,14:03,2024-04-08,33.1,22.0,8.7,971.2,80.4,1.4,0
27.5275,84.6329,14:03,2024-04-08,33.1,22.0,8.7,972.4,52.2,1.4,0
27.5261,84.6219,14:03,2024-04-08,33.1,22.0,8.7,972.3,54.5,1.4,0
27.7279,86.167,14:03,2024-04-08,23.8,32.0,3.7,868.5,45.7,8.6,0
27.7264,86.1546,14:03,2024-04-08,24.6,32.0,3.7,880.2,87.8,8.6,0
27.5383,84.6425,14:03,2024-04-08,33.2,22.0,8.7,973.1,57.2,1.4,0
27.5734,84.4295,14:03,2024-04-08,33.7,26.0,8.1,978.8,51.8,1.4,0
27.6419,84.6647,14:03,2024-04-08,31.5,26.0,11.3,957.3,64.7,0.7,0
27.7882,85.7461,14:03,2024-04-08,29.9,14.0,6.8,910.1,47.3,1.9,0
27.5632,83.9302,14:03,2024-04-08,34.4,16.0,11.8,980.6,41.3,5.4,0
27.6649,84.6423,14:03,2024-04-08,30.6,26.0,11.3,942.7,81.5,3.2,0
27.6491,84.1572,14:03,2024-04-08,33.0,20.0,2.6,981.6,57.1,2.5,0
27.615,83.7649,14:03,2024-04-08,31.7,18.0,11.5,944.2,51.0,17.2,0
27.6136,83.7548,14:03,2024-04-08,32.6,18.0,11.5,958.3,82.4,0.6,0
27.6572,83.9393,14:03,2024-04-08,32.7,19.0,11.9,965.6,51.7,5.4,0
27.8084,84.9831,14:03,2024-04-08,33.8,13.0,12.3,945.6,65.7,24.4,0
27.6941,83.9485,14:03,2024-04-08,32.4,19.0,11.9,960.3,50.5,5.4,0
27.6926,83.9376,14:03,2024-04-08,31.3,18.0,10.2,939.2,66.6,3.1,0
27.6981,83.8404,14:03,2024-04-08,30.8,23.0,12.6,943.1,63.5,3.1,0
27.6968,83.83,14:03,2024-04-08,31.9,18.0,10.2,948.1,49.0,3.1,0
27.7354,84.049,14:03,2024-04-08,30.9,26.0,8.7,955.2,56.7,5.4,0
27.7213,83.9438,14:03,2024-04-08,31.6,23.0,12.5,955.4,87.1,5.4,0
27.8986,85.0433,14:03,2024-04-08,30.5,12.0,8.9,895.2,86.5,25.2,0
27.5993,82.7203,14:03,2024-04-08,35.5,12.0,19.3,984.8,86.4,2.2,0
27.9374,84.9651,14:03,2024-04-08,28.0,14.0,10.0,878.1,47.5,19.0,0
27.7925,83.7845,14:03,2024-04-08,28.7,25.0,9.7,901.3,44.5,23.7,0
27.7519,83.4865,14:03,2024-04-08,31.3,50.9,3.2,1015.3,62.2,0.3,0
27.6523,82.7106,14:03,2024-04-08,35.4,12.0,16.9,983.3,57.7,2.2,0
27.7347,83.2296,14:03,2024-04-08,35.1,53.9,2.1,996.2,51.3,1.0,0
27.821,83.7901,14:03,2024-04-08,26.9,27.0,10.5,874.5,63.8,6.6,0
27.7534,83.2984,14:03,2024-04-08,31.8,14.0,12.2,942.5,68.9,23.4,0
27.752,83.2884,14:03,2024-04-08,32.4,51.5,1.9,989.0,63.9,1.0,0
27.7622,83.229,14:03,2024-04-08,31.8,14.0,12.2,943.0,55.0,23.4,0
27.7525,83.1587,14:03,2024-04-08,35.4,12.0,10.7,981.4,80.6,4.0,0
27.7511,83.1486,14:03,2024-04-08,34.5,12.0,10.7,966.9,52.6,4.0,0
27.7259,82.9678,14:03,2024-04-08,36.1,12.0,11.8,984.2,64.8,4.0,0
27.7178,82.8462,14:03,2024-04-08,34.5,14.0,14.8,980.9,58.9,5.6,0
27.7267,82.8446,14:03,2024-04-08,34.9,13.0,13.7,978.9,57.7,5.6,0
27.7053,82.3792,14:03,2024-04-08,35.0,11.0,16.8,978.6,80.6,1.5,0
27.7783,82.8248,14:03,2024-04-08,33.7,12.0,12.9,956.8,49.9,13.6,0
27.7141,82.3776,14:03,2024-04-08,35.0,11.0,16.8,978.7,57.0,1.5,0
27.8084,82.8946,14:03,2024-04-08,33.2,12.0,12.0,946.8,66.0,12.1,0
27.7388,82.4071,14:03,2024-04-08,32.4,12.0,17.0,942.5,65.1,8.1,0
28.0615,84.723,14:03,2024-04-08,30.2,14.0,8.2,901.6,80.9,22.7,0
28.0601,84.7115,14:03,2024-04-08,28.8,11.0,7.1,885.0,64.7,25.2,0
27.9626,83.9579,14:03,2024-04-08,30.8,16.0,4.1,908.0,55.4,12.1,0
27.813,82.863,14:03,2024-04-08,33.2,12.0,12.0,945.9,84.1,12.1,0
27.7611,82.3113,14:03,2024-04-08,34.8,11.0,16.8,975.5,84.4,1.5,0
27.7685,82.2998,14:03,2024-04-08,34.9,12.0,14.8,976.3,57.2,1.5,0
27.9973,83.8012,14:03,2024-04-08,29.7,49.9,1.7,1011.1,44.7,4.5,0
27.8647,82.8434,14:03,2024-04-08,32.4,15.0,11.7,943.4,88.4,12.1,0
27.7949,82.2948,14:03,2024-04-08,33.3,12.0,15.8,953.4,44.3,8.1,0
28.0066,83.7402,14:03,2024-04-08,30.3,43.7,4.9,985.3,53.4,4.5,0
28.0051,83.7296,14:03,2024-04-08,28.3,17.0,9.4,884.6,52.7,26.3,0
27.8877,82.6798,14:03,2024-04-08,31.4,15.0,14.2,930.9,66.2,6.7,0
27.8363,82.3221,14:03,2024-04-08,33.0,12.0,15.3,948.8,42.4,8.1,0
28.1574,84.6091,14:03,2024-04-08,29.8,17.0,5.8,907.2,54.4,15.4,0
27.9323,82.8665,14:03,2024-04-08,32.5,14.0,11.2,938.6,85.2,12.1,0
27.9191,82.5822,14:03,2024-04-08,32.3,14.0,13.3,940.8,69.2,6.7,0
27.9177,82.5723,14:03,2024-04-08,31.4,15.0,14.5,935.1,67.4,6.7,0
27.8543,82.1351,14:03,2024-04-08,34.4,14.0,12.9,978.7,42.8,2.6,0
27.9861,82.9902,14:03,2024-04-08,29.5,14.0,12.5,899.2,49.3,15.1,0
27.9847,82.9803,14:03,2024-04-08,31.5,15.0,12.5,931.3,69.2,23.4,0
27.882,82.2626,14:03,2024-04-08,33.5,12.0,15.0,955.8,42.2,8.1,0
27.8631,82.1335,14:03,2024-04-08,34.4,14.0,12.9,977.4,67.3,2.6,0
27.9038,82.2724,14:03,2024-04-08,33.7,14.0,13.3,969.4,84.6,8.1,0
27.8879,82.1632,14:03,2024-04-08,33.0,12.0,15.0,946.9,55.1,9.3,0
27.8864,82.1533,14:03,2024-04-08,33.1,12.0,15.0,948.5,64.0,8.1,0
28.1044,83.641,14:03,2024-04-08,26.4,15.0,10.5,850.4,87.4,13.1,0
27.9585,82.5887,14:03,2024-04-08,30.4,46.8,2.9,998.9,41.1,12.9,0
27.9025,82.2013,14:03,2024-04-08,32.7,12.0,15.0,941.7,44.4,9.3,0
27.901,82.1914,14:03,2024-04-08,32.8,14.0,13.3,954.9,43.8,8.1,0
27.8879,82.1019,14:03,2024-04-08,34.2,14.0,12.9,975.2,86.0,2.6,0
27.8967,82.1003,14:03,2024-04-08,34.2,14.0,12.9,974.5,45.3,2.6,0
27.8953,82.0903,14:03,2024-04-08,34.4,14.0,12.9,978.1,68.1,2.6,0
27.9231,82.1566,14:03,2024-04-08,32.5,12.0,14.9,937.1,40.7,9.3,0
27.9174,82.0555,14:03,2024-04-08,33.6,17.0,12.2,978.2,80.8,2.6,0
27.9144,82.0356,14:03,2024-04-08,33.6,17.0,12.2,978.4,62.2,2.6,0
27.9071,81.9245,14:03,2024-04-08,35.1,12.0,14.8,982.2,55.0,1.2,0
27.9056,81.9145,14:03,2024-04-08,35.1,12.0,14.8,982.8,63.8,1.2,0
27.9145,81.9128,14:03,2024-04-08,35.3,12.0,13.8,982.2,81.6,1.2,0
28.1896,83.6642,14:03,2024-04-08,29.6,20.0,9.2,898.0,55.8,26.3,0
27.9895,82.169,14:03,2024-04-08,33.1,17.0,13.1,975.4,57.1,9.3,0
27.988,82.159,14:03,2024-04-08,33.2,17.0,13.1,977.3,84.2,9.3,0
28.2709,83.5788,14:03,2024-04-08,27.1,17.0,7.6,871.3,52.1,26.3,0
28.0835,82.0528,14:03,2024-04-08,29.5,16.0,14.4,913.3,42.4,16.8,0
28.082,82.0428,14:03,2024-04-08,30.7,16.0,14.4,931.3,89.3,12.8,0
28.1265,81.9673,14:03,2024-04-08,30.5,57.3,1.6,989.3,66.4,5.7,0
28.125,81.9573,14:03,2024-04-08,31.3,16.0,13.0,944.1,62.4,4.0,0
28.9478,80.3249,14:04,2024-04-08,32.9,22.0,10.9,974.1,61.1,26.2,0
28.3185,81.589,14:04,2024-04-08,32.5,16.0,11.8,958.0,40.8,16.7,0
28.3317,81.5555,14:04,2024-04-08,32.5,14.0,12.8,953.5,42.1,7.7,0
28.3302,81.5453,14:04,2024-04-08,34.1,13.0,12.2,972.7,54.1,11.5,0
28.3287,81.5352,14:04,2024-04-08,34.3,13.0,12.2,974.8,64.3,11.5,0
28.3475,81.5874,14:04,2024-04-08,30.7,16.0,12.2,927.2,50.4,11.5,0
28.3414,81.547,14:04,2024-04-08,32.7,15.0,12.8,955.8,53.6,7.7,0
28.3399,81.5368,14:04,2024-04-08,34.7,11.0,13.3,971.1,47.8,11.5,0
28.4113,81.894,14:04,2024-04-08,31.0,19.0,11.3,937.3,48.6,16.7,0
28.3332,81.372,14:04,2024-04-08,35.4,11.0,13.3,983.3,63.6,11.5,0
28.4582,82.0902,14:04,2024-04-08,26.9,17.0,13.2,869.4,59.1,3.4,0
28.3247,81.7529,14:04,2024-04-08,31.7,16.0,13.0,942.0,80.4,16.7,0
28.4568,82.0803,14:04,2024-04-08,27.0,17.0,13.2,871.2,61.5,3.4,0
28.3949,81.6607,14:04,2024-04-08,30.6,16.0,12.2,926.1,51.3,11.5,0
28.3934,81.6505,14:04,2024-04-08,31.7,16.0,12.3,945.2,53.0,3.9,0
28.4065,81.6169,14:04,2024-04-08,32.6,17.0,12.4,963.0,47.8,8.7,0
28.394,81.4122,14:04,2024-04-08,34.6,11.0,13.3,969.3,61.9,8.7,0
28.4906,82.0021,14:04,2024-04-08,28.6,15.0,13.0,893.1,62.1,0.8,0
28.4255,81.5615,14:04,2024-04-08,33.9,14.0,12.8,973.4,59.4,11.5,0
28.424,81.5514,14:04,2024-04-08,33.8,14.0,12.8,972.4,85.7,11.5,0
28.4225,81.5414,14:04,2024-04-08,33.8,14.0,12.8,972.4,52.2,11.5,0
28.421,81.5314,14:04,2024-04-08,33.5,14.0,12.8,968.1,50.3,11.5,0
28.4497,81.354,14:04,2024-04-08,35.0,13.0,13.0,978.2,52.4,12.5,0
28.5846,82.2043,14:04,2024-04-08,28.8,15.0,14.9,881.5,69.5,3.4,0
28.5832,82.1944,14:04,2024-04-08,30.8,14.0,11.5,912.0,69.7,0.1,0
28.5788,82.1644,14:04,2024-04-08,30.1,14.0,11.5,900.5,83.4,0.1,0
28.6127,82.0075,14:04,2024-04-08,31.7,56.5,2.1,988.4,41.1,0.5,0
28.6581,82.0708,14:04,2024-04-08,28.6,14.0,13.1,886.0,62.4,0.1,0
28.6566,82.0608,14:04,2024-04-08,28.3,41.9,2.4,1011.8,56.6,0.5,0
28.6406,81.8278,14:04,2024-04-08,25.0,15.0,15.5,843.6,88.6,2.8,0
28.5439,80.8813,14:04,2024-04-08,35.1,17.0,4.7,982.8,84.2,11.7,0
28.5423,80.8709,14:04,2024-04-08,35.1,17.0,4.7,982.7,86.9,11.7,0
28.5585,80.857,14:04,2024-04-08,35.1,17.0,4.7,983.0,54.7,11.7,0
28.639,81.2628,14:04,2024-04-08,32.8,17.0,11.2,963.7,60.9,5.2,0
28.6611,81.1575,14:04,2024-04-08,32.5,22.0,9.5,975.9,45.6,12.2,0
28.6596,81.1473,14:04,2024-04-08,32.7,22.0,9.5,979.0,40.3,12.2,0
28.7474,81.5471,14:04,2024-04-08,31.0,19.0,12.3,932.3,89.0,5.4,0
28.7082,81.1061,14:04,2024-04-08,33.8,16.0,10.8,973.7,41.0,12.2,0
28.7311,81.1966,14:04,2024-04-08,30.3,18.0,10.4,920.5,51.8,2.7,0
28.7403,80.4784,14:04,2024-04-08,34.1,19.0,9.9,978.9,47.0,23.9,0
28.8146,80.8933,14:04,2024-04-08,31.8,17.0,12.0,952.1,44.5,11.0,0
28.7493,80.4765,14:04,2024-04-08,34.1,19.0,9.9,978.6,51.8,23.9,0
28.7476,80.466,14:04,2024-04-08,34.1,19.0,9.9,978.5,41.6,23.9,0
28.8513,80.8335,14:04,2024-04-08,29.7,16.0,12.6,912.3,46.0,9.2,0
28.9088,81.1494,14:04,2024-04-08,27.9,16.0,14.2,881.7,44.9,3.2,0
28.9486,80.9876,14:04,2024-04-08,32.4,16.0,12.4,950.0,55.2,8.9,0
28.956,80.9759,14:04,2024-04-08,31.4,17.0,12.4,934.4,80.1,8.9,0
28.9465,80.9142,14:04,2024-04-08,32.3,17.0,12.4,948.7,64.4,11.0,0
28.8791,80.3018,14:04,2024-04-08,34.1,17.0,10.4,976.7,83.6,26.2,0
29.0702,80.4594,14:04,2024-04-08,27.8,59.0,4.9,1009.9,85.3,10.4,0
29.145,80.6971,14:04,2024-04-08,23.8,20.0,16.5,845.9,55.2,18.4,0
29.1434,80.6869,14:04,2024-04-08,23.2,46.3,4.7,999.4,50.3,10.4,0
29.2119,81.0115,14:04,2024-04-08,30.7,8.0,7.8,902.7,45.3,11.6,0
29.1668,80.5414,14:04,2024-04-08,26.4,59.7,1.3,986.6,82.6,10.4,0
29.1841,80.3026,14:04,2024-04-08,30.8,20.0,12.7,946.2,68.9,23.6,0
29.3115,80.7629,14:04,2024-04-08,30.0,15.0,3.1,901.2,45.0,15.6,0
29.3582,80.5232,14:04,2024-04-08,25.7,16.0,5.4,840.5,46.6,18.4,0
28.8774,80.2911,14:04,2024-04-08,34.1,17.0,10.4,976.7,69.7,26.2,0
28.8884,80.3043,14:04,2024-04-08,34.1,17.0,10.4,977.1,55.8,26.2,0
28.3072,81.8178,14:04,2024-04-08,32.9,16.0,13.0,962.1,80.9,16.7,0
28.3532,82.3269,14:04,2024-04-08,23.3,17.0,14.8,831.1,59.7,5.3,0
28.3547,82.3368,14:04,2024-04-08,23.1,17.0,14.8,828.5,67.1,5.0,0
28.2761,81.9833,14:04,2024-04-08,31.4,16.0,13.0,939.4,56.4,4.0,0
28.3096,82.2124,14:04,2024-04-08,26.5,43.3,4.1,1007.3,61.6,4.5,0
28.311,82.2224,14:04,2024-04-08,26.2,54.6,3.5,988.0,52.8,4.5,0
28.3008,82.2141,14:04,2024-04-08,26.8,14.0,14.0,874.9,44.6,5.4,0
28.3022,82.2241,14:04,2024-04-08,26.3,52.6,1.0,1007.2,66.9,4.5,0
28.2364,82.0831,14:04,2024-04-08,29.2,54.9,2.8,1003.8,81.5,5.7,0
28.2969,82.5011,14:04,2024-04-08,25.3,57.5,1.3,1008.4,83.8,8.9,0
28.2867,82.5098,14:04,2024-04-08,27.6,59.2,3.2,1014.8,48.7,6.8,0
28.2881,82.5198,14:04,2024-04-08,26.0,43.4,1.3,1003.5,60.6,8.9,0
28.1778,82.07,14:04,2024-04-08,31.5,14.0,13.4,938.9,88.1,12.8,0
29.0674,81.3978,14:04,2024-04-08,29.7,14.0,10.8,904.1,42.7,3.2,0
28.3233,81.7429,14:04,2024-04-08,30.6,16.0,13.0,928.5,83.7,4.6,0
28.9461,80.3143,14:04,2024-04-08,33.0,23.0,10.9,975.7,64.1,26.2,0
29.1169,81.0581,14:04,2024-04-08,31.0,10.0,6.2,903.8,51.0,8.1,0
29.1961,81.523,14:04,2024-04-08,23.2,16.0,11.9,826.0,42.0,3.8,0
29.1678,81.1531,14:04,2024-04-08,30.3,10.0,6.2,893.6,57.5,11.6,0
29.0562,80.4292,14:04,2024-04-08,29.3,20.0,11.5,922.7,66.5,26.9,0
28.2971,82.4971,22:34,2024-04-08,16.1,45.3,3.2,1009.5,58.1,6.8,0
27.3772,84.3093,02:09,2024-04-07,21.6,32.0,4.3,939.9,44.1,1.1,0
27.3477,84.4701,02:09,2024-04-07,22.2,36.0,4.5,968.3,55.0,1.1,0
27.7727,85.7976,02:09,2024-04-07,10.2,73.0,3.8,854.8,58.2,5.0,0
27.3265,86.7653,02:09,2024-04-07,14.8,56.1,3.1,1017.0,65.3,0.0,0
27.1795,87.7401,02:09,2024-04-07,13.4,58.0,8.4,857.5,69.8,0.0,0
27.1545,86.3574,02:09,2024-04-07,15.5,41.0,1.5,1012.3,87.1,0.3,0
27.1529,86.3516,02:09,2024-04-07,15.4,57.9,4.3,1013.9,47.5,0.3,0
28.337,83.7618,10:38,2024-04-09,19.0,53.4,3.0,982.2,81.3,4.3,0
29.4189,80.878,10:38,2024-04-09,23.6,25.0,3.4,890.0,64.4,15.6,0
29.3278,80.3393,10:38,2024-04-09,26.6,28.0,5.3,926.2,64.6,12.9,0
29.0895,80.8452,10:38,2024-04-09,21.0,20.0,6.5,826.9,64.6,10.4,0
29.0417,80.7417,10:38,2024-04-09,25.1,40.0,4.6,1018.5,66.8,19.4,0
29.0363,80.7171,10:38,2024-04-09,23.7,44.5,4.0,995.3,67.1,13.9,0
28.9806,81.003,10:38,2024-04-09,27.3,24.0,6.5,924.5,41.8,8.9,0
28.8985,81.3516,10:38,2024-04-09,26.2,17.0,2.5,887.0,62.7,3.2,0
28.9488,80.9213,10:38,2024-04-09,28.5,23.0,3.6,939.0,46.0,11.0,0
28.947,80.9328,10:38,2024-04-09,29.6,23.0,3.6,956.8,57.3,11.0,0
28.9591,80.3287,10:38,2024-04-09,29.0,33.0,4.0,972.9,65.2,29.6,0
28.9354,80.3022,10:38,2024-04-09,29.3,33.0,4.0,977.9,40.3,26.2,0
28.8037,81.0093,10:38,2024-04-09,24.2,21.0,2.3,864.1,84.7,9.2,0
28.8977,80.3056,10:38,2024-04-09,29.2,33.0,4.0,976.7,50.0,26.2,0
28.896,80.3161,10:38,2024-04-09,29.3,33.0,4.0,978.2,64.3,23.8,0
28.5832,82.2033,10:38,2024-04-09,24.0,29.0,4.2,891.6,48.8,0.1,0
28.8903,80.2933,10:38,2024-04-09,28.5,32.0,3.4,977.3,64.9,26.2,0
28.8887,80.3038,10:38,2024-04-09,28.5,32.0,3.4,976.4,47.6,26.2,0
28.7408,81.0624,10:38,2024-04-09,29.9,26.0,1.1,967.7,66.6,8.4,0
28.5658,82.0604,10:38,2024-04-09,22.3,28.0,4.2,865.3,68.0,3.4,0
28.6721,81.3647,10:38,2024-04-09,28.2,25.0,3.2,934.9,44.0,5.4,0
28.2318,83.7671,10:38,2024-04-09,21.9,25.0,4.1,844.7,42.4,3.4,0
28.6098,81.3572,10:38,2024-04-09,28.7,19.0,3.4,925.4,62.6,11.2,0
27.9316,85.0575,10:38,2024-04-09,18.6,28.0,7.2,813.4,62.3,30.5,0
27.4552,86.1175,10:39,2024-04-09,26.5,49.7,2.6,1003.8,43.0,6.9,0
28.3203,82.3505,10:39,2024-04-09,21.9,17.0,7.6,834.0,51.8,5.3,0
28.318,82.3639,10:39,2024-04-09,22.4,17.0,7.6,840.3,47.8,5.3,0
28.2949,82.4974,10:39,2024-04-09,23.7,43.6,3.7,1000.0,88.6,6.8,0
27.8855,84.6825,10:39,2024-04-09,21.7,30.0,1.8,845.6,86.4,28.3,0
28.2923,82.2148,10:39,2024-04-09,27.8,13.0,6.2,905.2,67.3,10.0,0
28.388,81.5789,10:39,2024-04-09,30.6,25.0,1.6,957.6,56.5,16.7,0
28.4019,81.3756,10:39,2024-04-09,31.5,24.0,6.6,979.5,55.4,11.5,0
28.3345,81.6028,10:39,2024-04-09,27.6,25.0,2.5,912.8,81.3,11.5,0
28.3082,81.7589,10:39,2024-04-09,27.3,15.0,3.4,895.2,64.9,4.6,0
28.3974,81.899,10:39,2024-04-09,28.3,22.0,3.3,923.4,81.3,4.6,0
27.4596,86.1123,10:39,2024-04-09,28.1,56.0,1.9,1009.7,67.9,6.9,0
27.3284,86.7635,10:39,2024-04-09,24.1,47.7,4.8,996.5,53.2,0.0,0
28.2118,81.8992,10:39,2024-04-09,29.8,51.4,1.2,993.9,65.2,5.7,0
27.9523,82.5133,10:39,2024-04-09,27.8,40.1,3.7,1001.6,41.5,12.9,0
27.7107,83.8168,10:39,2024-04-09,27.6,18.0,4.0,899.6,84.7,22.4,0
27.7256,83.3617,10:39,2024-04-09,29.8,44.7,4.9,988.7,53.2,0.3,0
27.7228,83.377,10:39,2024-04-09,29.9,43.1,2.8,999.9,88.0,0.3,0
27.7206,83.3708,10:39,2024-04-09,29.1,58.7,1.8,997.2,62.2,0.3,0
27.9077,82.1699,10:39,2024-04-09,29.3,19.0,3.7,929.1,61.9,9.3,0
27.9215,82.0288,10:39,2024-04-09,30.2,25.0,1.6,977.9,85.7,2.6,0
27.8024,82.7198,10:39,2024-04-09,29.9,23.0,3.3,965.9,62.6,1.8,0
27.7999,82.7336,10:39,2024-04-09,30.3,23.0,3.7,961.4,46.9,1.8,0
27.739,83.0792,10:39,2024-04-09,30.6,24.0,7.2,980.2,40.6,4.0,0
27.8555,82.1738,10:39,2024-04-09,29.8,26.0,1.9,974.2,83.1,2.6,0
27.7307,82.881,10:39,2024-04-09,31.1,22.0,6.2,978.7,41.7,5.6,0
27.3722,84.737,10:39,2024-04-09,30.3,35.0,6.1,967.5,67.4,1.2,0
27.3684,84.7562,10:39,2024-04-09,30.0,38.0,5.1,968.9,82.9,1.2,0
27.3602,84.7344,10:39,2024-04-09,30.0,38.0,5.1,968.6,55.0,1.2,0
27.3565,84.7536,10:39,2024-04-09,30.0,38.0,5.1,970.3,66.4,1.2,0
27.3643,84.7488,10:39,2024-04-09,30.2,35.0,6.1,966.2,52.2,1.2,0
27.356,84.727,10:39,2024-04-09,30.0,38.0,5.1,970.2,46.5,1.2,0
27.3524,84.7462,10:39,2024-04-09,30.1,38.0,5.1,971.0,50.1,1.2,0
27.7454,82.5141,10:39,2024-04-09,28.5,27.0,3.0,958.0,48.2,2.6,0
27.7902,82.2882,14:44,2024-04-09,35.4,11.0,13.0,972.2,42.4,0.8,0
28.9001,80.8976,14:45,2024-04-09,30.9,13.0,10.6,923.7,53.4,5.8,0
28.891,81.3525,14:45,2024-04-09,32.0,14.0,12.7,944.2,45.5,4.1,0
28.8675,81.4502,14:45,2024-04-09,29.1,14.0,9.7,904.5,57.0,5.7,0
28.87,81.4849,14:45,2024-04-09,26.1,13.0,11.9,857.5,69.4,3.5,0
28.8698,81.4607,14:45,2024-04-09,29.7,14.0,9.7,914.4,68.3,5.7,0
28.8994,80.8925,14:45,2024-04-09,30.6,13.0,10.6,918.0,65.3,5.8,0
28.811,81.5007,14:45,2024-04-09,30.2,14.0,9.8,921.9,59.0,6.9,0
28.3813,81.6094,14:45,2024-04-09,32.9,14.0,13.2,953.4,66.7,16.7,0
28.3838,81.6442,14:45,2024-04-09,34.0,13.0,15.1,967.4,45.4,8.7,0
28.3863,81.6151,14:45,2024-04-09,33.8,13.0,15.1,965.2,41.2,8.7,0
28.3888,81.6478,14:45,2024-04-09,33.6,13.0,15.1,962.2,48.9,8.7,0
28.8722,81.4912,14:45,2024-04-09,26.1,13.0,11.9,856.9,89.3,3.5,0
29.0221,80.9815,21:36,2024-04-09,17.7,36.0,4.8,911.0,44.6,9.2,0
27.0809,85.4083,21:36,2024-04-09,25.5,31.0,9.0,987.1,46.3,0.7,0
27.4557,84.1902,21:36,2024-04-09,24.3,29.0,9.8,963.8,47.8,1.1,0
27.4541,84.1799,21:36,2024-04-09,24.0,29.0,6.5,953.4,49.5,0.8,0
27.4681,84.0259,21:36,2024-04-09,25.4,28.0,8.4,968.8,47.7,0.6,0
27.6845,84.1163,21:36,2024-04-09,23.7,28.0,4.0,962.6,50.1,20.3,0
27.6829,84.1058,21:36,2024-04-09,23.7,28.0,4.0,962.2,67.4,20.3,0
27.6391,83.6997,21:36,2024-04-09,25.9,18.0,5.1,966.5,57.5,0.6,0
27.9465,85.0761,21:36,2024-04-09,20.0,32.0,6.1,898.1,89.7,28.7,0
27.7072,83.4216,21:36,2024-04-09,27.6,45.2,3.2,993.2,45.7,0.3,0
27.7054,83.4105,21:36,2024-04-09,26.8,57.9,2.4,990.8,52.7,0.3,0
27.7189,83.3742,21:36,2024-04-09,26.3,41.4,4.5,1004.8,58.1,0.3,0
27.745,83.3173,21:36,2024-04-09,21.9,22.0,5.2,939.4,86.2,23.8,0
27.8394,83.6159,21:36,2024-04-09,21.3,31.0,3.2,909.5,61.2,23.7,0
27.7229,82.8751,21:36,2024-04-09,26.7,18.0,9.0,981.4,85.1,5.6,0
27.7635,83.0692,21:36,2024-04-09,25.6,18.0,9.0,961.9,69.9,4.0,0
27.7324,82.8733,21:36,2024-04-09,26.6,18.0,9.0,978.8,89.2,5.6,0
27.7305,82.8616,21:36,2024-04-09,25.6,22.0,7.2,983.6,40.7,5.6,0
27.7306,82.4132,21:36,2024-04-09,26.3,17.0,8.8,958.2,59.1,0.8,0
27.9692,83.444,21:36,2024-04-09,18.9,31.0,6.5,882.4,56.3,8.5,0
27.7855,82.306,21:36,2024-04-09,25.8,18.0,8.3,955.0,49.7,8.1,0
27.9001,82.9473,21:36,2024-04-09,22.7,40.0,7.7,933.7,44.4,12.1,0
27.8982,82.9356,21:36,2024-04-09,24.1,27.0,5.5,952.8,51.3,12.1,0
27.7975,82.3178,21:36,2024-04-09,21.5,22.0,6.0,919.2,41.7,8.1,0
27.9244,82.6475,21:36,2024-04-09,23.4,17.0,10.7,931.0,55.0,6.7,0
28.0129,83.014,21:36,2024-04-09,21.6,39.0,1.1,911.1,50.5,23.4,0
27.8728,82.1521,21:36,2024-04-09,25.6,19.0,7.9,971.7,57.2,5.2,0
27.8686,82.1266,21:36,2024-04-09,26.1,19.0,10.2,978.3,40.3,2.6,0
27.949,82.5555,21:36,2024-04-09,22.3,21.0,6.0,943.6,57.2,6.7,0
27.8827,82.1506,21:36,2024-04-09,24.4,19.0,7.9,952.5,40.8,5.2,0
28.1043,82.8229,21:36,2024-04-09,20.4,24.0,3.3,901.4,53.7,9.5,0
28.1025,82.8119,21:36,2024-04-09,19.7,24.0,3.3,889.5,50.4,16.5,0
28.0777,82.0866,21:36,2024-04-09,17.4,27.0,6.5,885.5,63.3,11.5,0
28.1194,81.963,21:36,2024-04-09,23.4,32.0,4.7,944.6,42.5,4.0,0
28.1795,81.8922,21:36,2024-04-09,20.9,46.5,1.5,1011.7,41.6,5.7,0
